year,areakm,municipality,geocode_ibge,state
2010,1041.6260552424822,Figueirópolis,1707652,Tocantins
2011,1051.0887601487377,Figueirópolis,1707652,Tocantins
2012,1060.5514650549933,Figueirópolis,1707652,Tocantins
2013,1085.177889588012,Figueirópolis,1707652,Tocantins
2014,1105.4418677082017,Figueirópolis,1707652,Tocantins
2015,1128.5353993294598,Figueirópolis,1707652,Tocantins
2016,1142.1722226841205,Figueirópolis,1707652,Tocantins
2017,1149.2773720541475,Figueirópolis,1707652,Tocantins
2018,1156.6264597581342,Figueirópolis,1707652,Tocantins
2019,1164.872177726397,Figueirópolis,1707652,Tocantins
2020,1174.594223338547,Figueirópolis,1707652,Tocantins
2021,1178.4377007057483,Figueirópolis,1707652,Tocantins
2022,1187.1698327860568,Figueirópolis,1707652,Tocantins
2000,123.60824497831365,Filadélfia,1707702,Tocantins
2001,144.64329719370838,Filadélfia,1707702,Tocantins
2002,165.6783494091031,Filadélfia,1707702,Tocantins
2003,188.782494761111,Filadélfia,1707702,Tocantins
2004,211.8866401131189,Filadélfia,1707702,Tocantins
2005,261.5441196503346,Filadélfia,1707702,Tocantins
2006,311.2015991875503,Filadélfia,1707702,Tocantins
2007,326.1925462831061,Filadélfia,1707702,Tocantins
2008,341.18349337866186,Filadélfia,1707702,Tocantins
2009,357.4902569262794,Filadélfia,1707702,Tocantins
2010,373.79702047389696,Filadélfia,1707702,Tocantins
2011,408.51862216179364,Filadélfia,1707702,Tocantins
2012,443.2402238496903,Filadélfia,1707702,Tocantins
2013,455.8818190067131,Filadélfia,1707702,Tocantins
2014,468.9289107128995,Filadélfia,1707702,Tocantins
2015,504.3167876098385,Filadélfia,1707702,Tocantins
2016,524.1885044804949,Filadélfia,1707702,Tocantins
2017,536.6185647927248,Filadélfia,1707702,Tocantins
2018,546.4163042967388,Filadélfia,1707702,Tocantins
2019,563.9657263357495,Filadélfia,1707702,Tocantins
2020,588.2824816702483,Filadélfia,1707702,Tocantins
2021,605.895186724446,Filadélfia,1707702,Tocantins
2022,625.6313691603824,Filadélfia,1707702,Tocantins
2000,1532.6880261415417,Formoso do Araguaia,1708205,Tocantins
2001,1670.100458792675,Formoso do Araguaia,1708205,Tocantins
2002,1807.5128914438083,Formoso do Araguaia,1708205,Tocantins
2003,1921.4295727023723,Formoso do Araguaia,1708205,Tocantins
2004,2035.3462539609363,Formoso do Araguaia,1708205,Tocantins
2005,2083.815547546239,Formoso do Araguaia,1708205,Tocantins
2006,2132.2848411315417,Formoso do Araguaia,1708205,Tocantins
2007,2181.6925420043303,Formoso do Araguaia,1708205,Tocantins
2008,2231.100242877119,Formoso do Araguaia,1708205,Tocantins
2009,2273.4121488470396,Formoso do Araguaia,1708205,Tocantins
2010,2315.7240548169602,Formoso do Araguaia,1708205,Tocantins
2011,2359.6301452626462,Formoso do Araguaia,1708205,Tocantins
2012,2403.5362357083322,Formoso do Araguaia,1708205,Tocantins
2013,2470.9278050444677,Formoso do Araguaia,1708205,Tocantins
2014,2515.7273886806897,Formoso do Araguaia,1708205,Tocantins
2015,2582.8995625639423,Formoso do Araguaia,1708205,Tocantins
2016,2609.306041222803,Formoso do Araguaia,1708205,Tocantins
2017,2643.428272157811,Formoso do Araguaia,1708205,Tocantins
2018,2672.9095144340727,Formoso do Araguaia,1708205,Tocantins
2019,2710.746093378824,Formoso do Araguaia,1708205,Tocantins
2020,2733.2223600133543,Formoso do Araguaia,1708205,Tocantins
2021,2761.8912650951156,Formoso do Araguaia,1708205,Tocantins
2022,2790.405934518975,Formoso do Araguaia,1708205,Tocantins
2000,114.46381474397323,Fátima,1707553,Tocantins
2001,132.91988107273855,Fátima,1707553,Tocantins
2002,151.37594740150388,Fátima,1707553,Tocantins
2003,153.91129878069225,Fátima,1707553,Tocantins
2004,156.44665015988062,Fátima,1707553,Tocantins
2005,160.59649684427566,Fátima,1707553,Tocantins
2006,164.7463435286707,Fátima,1707553,Tocantins
2007,170.53170043689954,Fátima,1707553,Tocantins
2008,176.31705734512838,Fátima,1707553,Tocantins
2009,179.78195927491103,Fátima,1707553,Tocantins
2010,183.2468612046937,Fátima,1707553,Tocantins
2011,186.09107318665295,Fátima,1707553,Tocantins
2012,188.9352851686122,Fátima,1707553,Tocantins
2013,195.7206030175637,Fátima,1707553,Tocantins
2014,201.24258455069923,Fátima,1707553,Tocantins
2015,209.36572955958124,Fátima,1707553,Tocantins
2016,211.68284371171916,Fátima,1707553,Tocantins
2017,214.0106519610365,Fátima,1707553,Tocantins
2018,215.22796628249043,Fátima,1707553,Tocantins
2019,219.12714646242878,Fátima,1707553,Tocantins
2020,220.2110894836497,Fátima,1707553,Tocantins
2021,222.26536299536443,Fátima,1707553,Tocantins
2022,224.92245933455217,Fátima,1707553,Tocantins
2000,149.99661629997087,Goianorte,1708304,Tocantins
2001,184.23744778429713,Goianorte,1708304,Tocantins
2002,218.4782792686234,Goianorte,1708304,Tocantins
2003,251.9161549696679,Goianorte,1708304,Tocantins
2004,285.3540306707124,Goianorte,1708304,Tocantins
2005,339.7339901714902,Goianorte,1708304,Tocantins
2006,394.11394967226795,Goianorte,1708304,Tocantins
2007,408.0407881093999,Goianorte,1708304,Tocantins
2008,421.96762654653185,Goianorte,1708304,Tocantins
2009,519.3319145107621,Goianorte,1708304,Tocantins
2010,616.6962024749923,Goianorte,1708304,Tocantins
2011,637.0220758526451,Goianorte,1708304,Tocantins
2012,657.3479492302979,Goianorte,1708304,Tocantins
2013,705.0426671352334,Goianorte,1708304,Tocantins
2014,729.8463834054744,Goianorte,1708304,Tocantins
2015,773.9825462792766,Goianorte,1708304,Tocantins
2016,799.5313832101178,Goianorte,1708304,Tocantins
2017,812.1591925187918,Goianorte,1708304,Tocantins
2018,826.9327534005057,Goianorte,1708304,Tocantins
2019,848.8219468505761,Goianorte,1708304,Tocantins
2020,865.1862750918689,Goianorte,1708304,Tocantins
2021,878.1093656760078,Goianorte,1708304,Tocantins
2022,900.3660688951908,Goianorte,1708304,Tocantins
2000,86.70647439644176,Goiatins,1709005,Tocantins
2001,105.9732796666895,Goiatins,1709005,Tocantins
2002,125.24008493693725,Goiatins,1709005,Tocantins
2003,158.8223672326041,Goiatins,1709005,Tocantins
2004,192.40464952827097,Goiatins,1709005,Tocantins
2005,265.23414780627917,Goiatins,1709005,Tocantins
2006,338.06364608428737,Goiatins,1709005,Tocantins
2007,386.63205817278003,Goiatins,1709005,Tocantins
2008,435.2004702612727,Goiatins,1709005,Tocantins
2009,466.7671043813617,Goiatins,1709005,Tocantins
2010,498.33373850145074,Goiatins,1709005,Tocantins
2011,566.1930767866788,Goiatins,1709005,Tocantins
2012,634.0524150719069,Goiatins,1709005,Tocantins
2013,716.1483947882607,Goiatins,1709005,Tocantins
2014,787.7967191252319,Goiatins,1709005,Tocantins
2015,846.4269126502747,Goiatins,1709005,Tocantins
2016,901.1927349576852,Goiatins,1709005,Tocantins
2017,962.432684034237,Goiatins,1709005,Tocantins
2018,988.4558317222854,Goiatins,1709005,Tocantins
2019,1036.6857728683997,Goiatins,1709005,Tocantins
2020,1085.299589173359,Goiatins,1709005,Tocantins
2021,1145.9383159903982,Goiatins,1709005,Tocantins
2022,1210.4240014319198,Goiatins,1709005,Tocantins
2000,677.8296394647374,Guaraí,1709302,Tocantins
2001,705.0300789815187,Guaraí,1709302,Tocantins
2002,732.2305184983001,Guaraí,1709302,Tocantins
2003,778.5958059095691,Guaraí,1709302,Tocantins
2004,824.9610933208381,Guaraí,1709302,Tocantins
2005,851.4341292809619,Guaraí,1709302,Tocantins
2006,877.9071652410856,Guaraí,1709302,Tocantins
2007,898.6881251122597,Guaraí,1709302,Tocantins
2008,919.4690849834338,Guaraí,1709302,Tocantins
2009,932.9142097109221,Guaraí,1709302,Tocantins
2010,946.3593344384104,Guaraí,1709302,Tocantins
2011,957.9883238821636,Guaraí,1709302,Tocantins
2012,969.6173133259168,Guaraí,1709302,Tocantins
2013,984.7512490403209,Guaraí,1709302,Tocantins
